ID,Budget,OriginLang,Popularity,ReleaseDate,Runtime,CatRuntime,IsEnOriginalLang,HasWebPage,HasPoster,HasTagline,ReleaseYear,ReleaseMonth,ReleaseDay,IsReleasedAfterJuly,NumOfCountriesReleased,IsLangUS,IsLangFR,IsLangRU,IsLangES,IsLangJA,NumOfKeywords,IsActor0Female,IsActor1Female,IsActor2Female,Actor0PrevRevenue,Actor1PrevRevenue,Actor2PrevRevenue,NumOfMoviesByDirector,NumOfMoviesByProducer,Genre,NumOfWorkersArt,NumOfWorkersCamera,NumOfWorkersCrew,NumOfWorkersMkup,NumOfWorkersDirecting,NumOfWorkersEditing,NumOfWorkersLiting,NumOfWorkersWriting,NumOfWorkersProd,NumOfWorkersSound,NumOfWorkersVisualEffects,Revenue
494,0,en,9.116245,1985-06-20,110,Medium,1,0,1,1,1985,6,20,0,1,1,0,0,0,0,3,0,0,0,33697647,33697647,NULL,0,1,Drama,0,1,0,0,1,1,0,2,3,1,0,37803872
495,2000000,en,2.300459,2009-10-10,97,Medium,1,1,1,1,2009,10,10,1,1,1,0,0,0,0,2,0,1,1,114660784,313542341,180622424,0,4,Drama,0,0,0,0,1,0,0,1,0,0,0,7306
496,25000000,en,10.323838,1997-10-10,99,Medium,1,0,1,1,1997,10,10,1,1,1,0,0,0,0,0,0,0,0,6472990,13130349,NULL,0,2,Action,0,0,0,0,1,0,0,1,0,0,0,11838218
497,2800000,en,12.560941999999999,2017-04-21,80,Short,1,1,1,1,2017,4,21,0,1,1,0,0,0,0,1,NULL,0,1,NULL,NULL,75450437,0,2,Horror,7,6,1,5,4,1,2,2,7,12,6,3600000
498,15000000,en,18.451321,1992-11-05,84,Short,1,0,1,1,1992,11,5,0,1,1,0,0,0,0,7,0,0,0,49797148,NULL,NULL,0,1,Adventure,0,1,0,0,1,1,0,2,3,1,0,44065653
499,0,en,0.91505,2006-09-09,152,Large,1,0,1,1,2006,9,9,1,0,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,NULL,Doco,0,0,0,0,1,0,0,1,0,0,0,25
500,80000000,en,11.760218,2015-09-21,89,Short,1,0,1,1,2015,9,21,1,1,1,0,0,0,0,17,0,0,1,243637091,91636986,297138014,0,2,Animation,1,0,0,0,1,0,0,3,1,0,3,473226958
501,0,fr,7.872569,1969-09-10,145,Large,0,0,1,1,1969,9,10,1,2,1,1,0,0,0,8,0,0,0,263404,NULL,NULL,0,3,Drama,0,2,0,0,1,1,0,2,1,1,0,741766
502,57000000,en,11.82081,2005-10-06,123,Large,1,0,1,1,2005,10,6,1,1,1,0,0,0,0,8,0,1,1,926287400,262797249,170128460,0,4,Drama,0,1,1,0,1,1,0,1,0,1,0,52034889
503,0,en,8.35399,2015-04-09,104,Medium,1,0,1,0,2015,4,9,0,1,1,0,0,0,0,6,0,1,1,235860116,195745823,243843127,1,3,Drama,5,3,1,7,2,4,2,1,6,5,3,316472
504,25000000,en,4.558992,1995-09-15,128,Large,1,0,1,1,1995,9,15,1,1,1,0,0,0,0,4,0,0,0,116700000,52293982,152022101,0,2,Drama,0,0,0,0,1,0,0,2,0,0,0,13071518
505,0,en,10.460298,1957-05-30,122,Large,1,0,1,1,1957,5,30,0,1,1,0,0,0,0,4,0,0,1,14400000,1300000,NULL,1,1,Other,4,1,0,1,1,1,0,1,4,1,0,11750000
506,10000000,fr,5.3584,2011-11-02,109,Medium,0,1,1,1,2011,11,2,0,1,1,1,0,0,0,8,1,0,0,457363168,230884728,NULL,0,6,Drama,1,0,1,1,1,2,0,2,3,1,0,10759
507,25000000,en,10.510245,2008-10-17,104,Medium,1,1,1,1,2008,10,17,1,1,1,1,0,0,0,4,0,0,0,296000000,330444045,156822020,3,4,Drama,0,1,0,1,1,0,0,2,8,1,0,6673422
508,60000000,en,8.462363999999999,1998-03-06,131,Large,1,0,1,1,1998,3,6,0,1,1,0,0,0,0,5,0,0,0,136400000,159055768,36489888,0,2,Action,11,12,18,9,4,6,5,2,19,18,2,102367405
509,60000,en,10.621362,1998-07-10,84,Short,1,1,1,1,1998,7,10,0,1,1,0,0,0,0,9,0,0,0,NULL,107217396,NULL,0,4,Drama,1,1,0,0,1,1,0,3,2,1,0,3221152
510,6500000,en,9.312354,2014-12-04,89,Short,1,0,1,1,2014,12,4,1,1,1,0,0,0,0,8,1,0,0,3003,113020255,11650,0,3,Horror,3,1,11,3,3,3,0,2,13,4,11,13865435
511,910000,en,18.211092999999998,1954-06-22,108,Medium,1,0,1,1,1954,6,22,0,1,1,0,0,0,0,6,0,0,0,NULL,NULL,NULL,1,2,Drama,1,1,1,0,1,1,0,2,2,2,0,9600000
512,22000000,en,9.863789,2017-01-19,100,Medium,1,1,1,1,2017,1,19,0,1,1,0,0,0,0,8,0,1,0,207515725,209154322,243637091,5,7,Fantasy,6,8,2,4,1,6,2,6,8,8,13,194647323
513,93,en,11.096527,2011-01-28,107,Medium,1,1,1,1,2011,1,28,0,1,1,0,0,0,0,15,1,1,1,266000000,147934180,NULL,0,3,Drama,0,0,0,0,1,0,0,2,0,0,0,2500000
514,27000000,en,8.907074,1994-09-15,99,Medium,1,0,1,1,1994,9,15,1,2,1,0,0,0,0,4,0,1,0,137298489,70136369,NULL,3,6,Action,3,1,0,2,2,1,0,1,4,1,0,101646581
515,0,en,6.6256070000000005,2016-04-08,96,Medium,1,1,1,1,2016,4,8,0,2,1,0,0,0,0,4,1,0,1,NULL,NULL,285176741,0,3,Drama,0,0,0,0,1,0,0,2,0,0,0,53447
516,12000000,en,5.875605999999999,1999-09-10,99,Medium,1,0,1,1,1999,9,10,1,1,1,0,0,0,0,17,0,1,1,355237933,NULL,44332015,0,1,Horror,0,1,0,0,1,1,0,2,2,1,0,21133087
517,2000000,ta,0.570021,2000-04-14,156,Large,0,0,1,0,2000,4,14,0,1,0,0,0,0,0,6,0,0,1,NULL,500000,NULL,1,1,Drama,0,1,2,0,1,1,0,4,1,3,0,6000000
518,15000000,en,11.853019999999999,2014-11-26,123,Large,1,1,1,1,2014,11,26,0,1,1,1,0,0,0,8,0,1,0,59908565,13204291,NULL,1,1,Drama,10,5,5,10,3,5,2,3,18,21,4,123726688
519,149000000,en,294.337037,2017-05-30,141,Large,1,1,1,1,2017,5,30,0,1,1,0,0,0,0,14,NULL,NULL,NULL,NULL,NULL,NULL,0,7,Adventure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,820580447
520,32000000,en,8.074218,2012-09-07,137,Large,1,0,1,1,2012,9,7,1,1,1,0,0,0,0,10,0,0,1,408247917,173013509,162966177,1,3,Drama,8,4,3,11,3,7,1,1,6,12,0,28258060
521,30000000,en,8.142166,2001-01-12,108,Medium,1,1,1,1,2001,1,12,0,2,1,0,0,0,0,14,0,1,0,157387195,103166989,356830601,0,4,Drama,4,1,1,1,1,1,0,1,10,1,0,18195610
522,0,en,1.380258,2014-04-24,116,Medium,1,0,1,1,2014,4,24,0,1,1,0,0,0,0,11,0,0,1,11657385,NULL,NULL,0,1,Doco,0,1,0,2,1,2,0,0,3,3,0,365522
523,10000000,en,7.412826,2014-12-24,105,Medium,1,0,1,1,2014,12,24,1,2,1,1,0,0,0,3,1,0,1,662845518,268426634,3485127,6,4,Drama,0,1,0,0,1,1,0,2,9,0,0,28883511
524,13000000,en,11.147039999999999,1956-10-05,220,Large,1,0,1,0,1956,10,5,1,1,1,0,0,0,0,9,0,0,1,NULL,NULL,1200000,0,2,Drama,5,4,2,4,5,1,0,7,2,1,0,122700000
525,0,ta,1.532894,2005-06-17,181,Large,0,0,1,0,2005,6,17,0,1,0,0,0,0,0,5,0,0,0,3,NULL,6000000,0,1,Drama,1,2,4,0,1,0,0,3,1,2,0,8500000
526,4000000,en,6.780752000000001,2011-04-09,99,Medium,1,0,1,1,2011,4,9,0,1,1,0,0,0,0,9,1,0,0,108047131,NULL,NULL,0,3,Adventure,0,1,0,1,1,0,0,2,2,1,0,25345000
527,20000000,en,8.34835,2011-07-01,109,Medium,1,0,1,1,2011,7,1,0,2,1,0,0,0,0,6,1,1,0,297138014,237681299,117719158,0,6,Adventure,2,1,0,1,2,1,1,5,11,2,0,17425000
528,62000000,en,6.258666000000001,2008-06-20,87,Short,1,1,1,1,2008,6,20,0,3,1,0,0,0,0,13,0,1,0,16757163,330579719,15309302,0,3,Comedy,2,1,0,2,1,3,0,2,4,2,0,41819064
529,78146652,en,9.097953,2009-03-19,125,Large,1,1,1,1,2009,3,19,0,2,1,0,1,1,0,1,0,1,0,158733820,363889678,294456605,1,4,Comedy,9,4,6,8,3,2,3,1,5,11,0,60000000
530,28000000,en,6.053567,2006-05-12,103,Medium,1,0,1,1,2006,5,12,0,1,1,0,0,0,0,10,1,1,0,129042871,66468332,95149435,1,3,Fantasy,4,1,0,1,1,2,0,5,7,1,0,38159905
531,4100000,en,3.826281,1953-09-16,135,Large,1,0,1,1,1953,9,16,1,1,1,0,0,0,0,2,0,1,0,NULL,NULL,NULL,0,1,Drama,4,1,0,2,1,1,0,4,1,1,0,36000000
532,0,en,6.316596,2016-10-02,117,Medium,1,1,1,0,2016,10,2,1,1,1,0,0,0,0,3,NULL,0,0,NULL,NULL,NULL,0,5,Doco,0,0,0,0,1,0,0,0,5,0,0,226286
533,18000000,en,6.41742,1986-06-06,107,Medium,1,0,1,1,1986,6,6,0,1,1,0,0,0,0,5,1,1,1,333000000,87987055,8692426,0,1,Adventure,0,0,0,0,1,0,0,2,0,0,0,9697739
534,40000000,en,9.034929,2010-07-03,107,Medium,1,0,1,1,2010,7,3,0,1,1,0,1,1,0,11,0,1,0,207515725,585349010,156822020,0,4,Adventure,12,6,5,5,3,1,4,3,9,13,2,126248813
535,4000000,en,4.661689,2007-09-20,105,Medium,1,1,1,1,2007,9,20,1,3,1,0,0,0,0,10,0,0,0,876688482,NULL,NULL,0,2,Drama,0,1,0,0,1,1,0,2,3,0,0,46474
536,45000000,en,11.221186,2008-09-15,160,Large,1,0,1,0,2008,9,15,1,2,1,0,0,0,0,6,0,0,0,63215872,75781642,230884728,4,4,Drama,0,1,0,1,1,0,0,2,6,1,0,9323833
537,3000000,en,0.527297,2002-08-01,113,Medium,1,0,1,0,2002,8,1,1,1,1,0,0,0,0,4,0,NULL,NULL,141407024,NULL,NULL,0,NULL,Comedy,0,1,0,0,2,0,0,0,5,2,0,19184015
538,75000000,en,13.249823999999998,1996-06-06,136,Large,1,0,1,1,1996,6,6,0,1,1,0,0,0,0,6,0,0,0,474171806,41382841,355237933,1,2,Adventure,2,2,1,2,3,1,0,3,7,8,1,335062621
539,48000000,en,14.788986999999999,1989-05-24,127,Large,1,1,1,1,1989,5,24,0,1,1,0,0,0,0,18,0,0,0,333000000,141195658,50750000,2,2,Adventure,4,3,12,4,2,2,0,4,9,4,2,474171806
540,0,en,4.3981699999999995,2011-04-22,87,Short,1,1,1,1,2011,4,22,0,1,1,0,0,0,0,3,0,0,0,NULL,217764291,NULL,0,1,Comedy,0,0,0,0,1,0,0,1,0,0,0,621951
541,150000000,en,11.30428,2015-09-24,111,Medium,1,0,1,1,2015,9,24,1,1,1,0,0,0,0,7,0,0,0,NULL,400062763,459359555,2,4,Adventure,1,2,0,1,2,2,0,2,6,5,1,128388320
542,6900000,en,6.8652,1993-09-24,102,Medium,1,0,1,1,1993,9,24,1,1,1,0,0,0,0,9,0,0,1,NULL,NULL,NULL,0,3,Drama,0,1,0,0,1,1,0,1,3,1,0,7993039
543,65000000,en,11.023042,1998-11-13,100,Medium,1,0,1,1,1998,11,13,0,1,1,0,0,0,0,17,1,0,0,125586134,125586134,13071518,1,3,Horror,12,6,12,8,3,3,4,2,11,12,5,40002112
544,79000000,en,29.423537,2002-12-18,179,Large,1,1,1,1,2002,12,18,1,2,1,0,0,0,0,15,0,0,0,871368364,871368364,871368364,2,3,Adventure,8,1,2,2,1,2,0,4,12,2,2,926287400
545,8000000,en,0.537378,1969-01-01,149,Large,1,0,1,1,1969,1,1,0,1,1,0,0,0,0,7,1,0,0,7000000,NULL,NULL,0,1,Drama,0,1,0,1,1,1,0,4,1,1,0,20000000
546,5800000,en,0.906143,2006-09-01,95,Medium,1,1,1,0,2006,9,1,1,1,1,0,0,0,0,4,0,NULL,0,96105964,NULL,157387195,0,3,Adventure,3,2,2,6,2,2,0,1,9,1,0,7000000
547,30000000,en,11.066473,2002-12-13,125,Large,1,0,1,1,2002,12,13,1,1,1,0,0,0,0,7,0,1,1,243240178,52322400,61489265,0,2,Drama,4,1,0,9,2,1,0,2,4,1,1,105834556
548,3500000,en,5.732016000000001,1990-05-03,93,Short,1,0,1,1,1990,5,3,0,1,1,0,0,0,0,13,1,0,0,2120439,NULL,1108462,0,3,Fantasy,2,1,4,0,1,1,0,4,5,5,0,16324573
549,9000000,en,10.182974,2016-10-20,99,Medium,1,1,1,1,2016,10,20,1,1,1,0,0,0,0,8,1,1,1,709827462,44030246,NULL,2,5,Horror,0,0,0,0,1,0,0,2,0,0,0,81705746
550,0,en,0.769595,2005-09-15,180,Large,1,1,1,0,2005,9,15,1,1,1,0,0,0,0,3,0,0,0,NULL,NULL,NULL,2,NULL,Doco,0,0,0,0,1,0,0,0,0,0,0,238073
551,13000000,en,9.142772,2002-09-09,81,Short,1,0,1,1,2002,9,9,1,1,1,0,0,0,0,3,0,0,0,358372926,243240178,152036382,6,1,Drama,2,2,0,1,2,1,0,1,2,1,0,97837138
552,49000000,en,30.206365,2015-03-04,120,Large,1,1,1,1,2015,3,4,0,3,1,0,0,0,0,5,0,0,0,758539785,3003,NULL,2,8,Action,6,5,4,4,2,2,0,2,6,9,10,104399548
553,40000000,en,10.939066,2003-11-21,98,Medium,1,1,1,1,2003,11,21,0,1,1,0,0,0,0,8,1,0,0,431971116,102367405,239606210,0,3,Horror,10,10,21,8,5,7,6,2,24,18,6,141591324
554,0,en,4.769347,1993-03-05,96,Medium,1,0,1,1,1993,3,5,0,1,1,0,0,0,0,6,0,1,0,152368585,NULL,215394738,0,2,Drama,0,1,0,0,1,2,0,1,3,1,0,11081586
555,14500000,ja,9.298092,2001-05-26,108,Medium,0,0,1,1,2001,5,26,0,1,1,1,1,1,1,8,0,0,0,NULL,NULL,NULL,0,12,Animation,0,1,0,0,1,0,0,2,3,1,0,95789342
556,0,en,4.854436,1932-04-09,90,Short,1,0,1,1,1932,4,9,0,1,1,0,0,0,0,13,0,1,1,NULL,NULL,2227000,0,2,Adventure,1,3,2,0,2,3,0,5,3,3,0,600000
557,0,en,0.23999299999999998,2014-03-06,112,Medium,1,1,1,1,2014,3,6,0,1,1,0,0,0,0,8,1,0,1,1025491110,7847000,46216641,1,1,Adventure,2,3,2,2,1,1,0,2,6,6,2,4878242
558,8500000,en,5.590678,2013-09-27,96,Medium,1,0,1,1,2013,9,27,1,1,1,0,0,0,0,0,1,0,0,694713380,287553595,230884728,0,1,Comedy,2,2,1,1,2,3,1,2,7,2,0,22456509
559,23000000,en,7.528275999999999,2016-02-26,106,Medium,1,1,1,1,2016,2,26,0,3,1,0,0,0,0,9,0,0,0,1822250,459359555,285176741,0,4,Drama,0,0,0,0,1,1,0,2,5,0,0,46152411
560,2700000,en,10.246132000000001,1979-10-17,118,Medium,1,0,1,1,1979,10,17,1,1,1,0,0,0,0,9,0,0,1,NULL,NULL,NULL,0,1,Adventure,2,1,0,0,1,1,0,4,3,1,0,37799643
561,0,en,1.282833,2007-10-05,98,Medium,1,1,1,1,2007,10,5,1,1,1,0,0,0,0,2,0,0,0,NULL,NULL,NULL,1,2,Drama,0,0,0,0,1,0,0,1,0,0,0,16136
562,0,en,12.34835,2013-08-23,96,Medium,1,1,1,1,2013,8,23,1,1,1,0,0,0,0,13,1,0,1,NULL,22921898,NULL,0,2,Drama,2,1,0,0,1,1,0,1,10,1,0,1600000
563,75000000,en,11.134888,2004-02-13,99,Medium,1,0,1,1,2004,2,13,0,1,1,0,0,0,0,5,0,1,0,195745823,84565230,159055768,2,4,Comedy,16,10,18,12,5,4,3,2,18,17,3,196482882
564,20000000,en,8.066726,2015-10-02,100,Medium,1,1,1,1,2015,10,2,1,1,1,1,0,0,0,11,0,1,1,773328629,13395939,301000000,0,3,Drama,4,1,0,0,1,1,0,2,14,1,0,36606743
565,0,es,0.6996680000000001,1984-11-09,120,Large,0,0,1,0,1984,11,9,0,1,0,0,0,1,0,8,0,0,1,1334173,NULL,1334173,3,1,Drama,1,1,0,0,3,1,0,3,1,2,0,930349
566,0,en,3.9395569999999998,2009-11-27,101,Medium,1,0,1,0,2009,11,27,0,1,1,0,0,1,0,2,0,0,1,NULL,NULL,NULL,0,NULL,Comedy,0,0,0,0,1,0,0,1,0,0,0,81010
567,12000000,en,4.73816,1960-10-23,167,Large,1,0,1,1,1960,10,23,1,1,1,0,0,1,0,5,0,0,0,9012000,NULL,NULL,0,3,Adventure,1,1,1,0,1,1,0,1,4,1,0,7900000
568,40000000,en,6.322435,2012-01-26,91,Short,1,1,1,1,2012,1,26,0,1,1,0,0,0,0,6,1,0,0,219076518,NULL,NULL,0,2,Action,1,2,1,0,2,1,0,4,7,1,0,36893721
569,12000000,en,10.159713,2017-04-20,100,Medium,1,0,1,0,2017,4,20,0,1,1,0,0,0,0,2,1,1,0,226497209,219076518,NULL,0,1,Drama,10,9,4,13,5,6,2,2,9,9,2,17768012
570,18000000,en,4.29831,1986-06-13,118,Medium,1,0,1,1,1986,6,13,0,1,1,0,0,0,0,11,0,0,1,40400657,NULL,51973029,0,1,Thriller,2,1,0,0,1,1,0,2,3,1,0,3900000
571,5000000,en,17.656951,2002-10-31,113,Medium,1,0,1,1,2002,10,31,1,1,1,0,0,1,0,19,0,1,0,NULL,NULL,NULL,1,2,Horror,6,4,6,2,2,2,0,2,2,10,0,82719885
572,7000000,en,11.00913,2003-04-11,89,Short,1,1,1,1,2003,4,11,0,1,1,0,0,0,0,6,0,0,1,116019547,8247943,NULL,0,2,Horror,12,10,18,7,4,5,5,2,15,10,0,16829545
573,80000000,en,9.554067,2010-01-29,117,Medium,1,0,1,1,2010,1,29,0,2,1,0,0,0,0,4,0,0,0,408247917,786636033,373062864,4,4,Drama,13,8,13,15,3,6,2,2,7,11,0,74901339
574,1000000,en,3.374229,2001-04-21,97,Medium,1,0,1,1,2001,4,21,0,1,1,0,0,0,0,7,1,1,0,NULL,688510,NULL,0,5,Comedy,2,2,0,1,2,2,0,2,9,1,0,10013424
575,35000000,en,10.754139,2016-09-14,123,Large,1,0,1,1,2016,9,14,1,4,1,0,0,0,0,10,1,0,0,173013509,51029361,1123746996,0,5,Comedy,0,0,0,0,1,0,0,3,0,1,0,211952420
576,0,en,12.50303,1990-12-19,130,Large,1,0,1,1,1990,12,19,1,3,1,0,0,0,0,6,0,1,0,120207127,320145693,29174648,1,8,Drama,0,1,0,0,1,1,0,3,2,1,0,20710451
577,16000000,en,8.899417999999999,1990-08-24,96,Medium,1,0,1,1,1990,8,24,1,1,1,0,0,0,0,11,0,1,0,34967437,NULL,NULL,2,2,Action,10,3,6,6,2,2,2,6,6,12,5,48878502
578,0,fr,8.665106,2017-02-01,86,Short,0,0,1,0,2017,2,1,0,2,1,1,0,0,0,6,0,1,0,426480871,NULL,NULL,0,6,Adventure,0,0,0,0,1,1,0,3,7,2,2,7800000
579,16000000,en,14.906621,2012-06-29,114,Medium,1,0,1,1,2012,6,29,0,1,1,0,0,0,0,1,0,1,1,156974557,148336445,400062763,0,2,Drama,1,0,1,1,1,1,0,3,3,1,0,12434778
580,0,en,1.033927,1948-11-09,88,Short,1,0,1,1,1948,11,9,0,1,1,0,0,0,0,3,0,1,0,NULL,NULL,NULL,0,1,Drama,4,1,0,1,1,1,0,4,2,1,0,88
581,0,en,2.858879,1986-07-25,82,Short,1,0,1,1,1986,7,25,0,1,1,0,0,0,0,1,0,1,0,119500000,2091037,119500000,0,1,Horror,3,2,1,1,2,1,0,2,4,2,0,8033397
582,0,en,6.785735000000001,2014-10-17,116,Medium,1,0,1,1,2014,10,17,1,1,1,0,0,0,0,5,1,1,1,108539911,231411584,374111707,4,2,Drama,3,1,0,1,1,1,0,3,5,0,0,461162
583,20000000,en,9.351557000000001,2007-10-01,135,Large,1,1,1,1,2007,10,1,1,1,1,0,0,0,0,11,1,0,NULL,926287400,117487473,NULL,2,9,Drama,1,1,0,3,1,1,0,2,5,2,0,4001121
584,19000000,en,15.339153,1996-01-19,108,Medium,1,1,1,1,1996,1,19,0,1,1,0,0,1,0,26,0,0,0,NULL,25405445,116700000,2,4,Horror,27,8,16,7,4,4,3,2,16,26,4,25836616
585,0,en,0.773954,1987-11-25,116,Medium,1,0,1,1,1987,11,25,0,1,1,0,0,0,0,2,1,1,0,NULL,NULL,NULL,0,1,Drama,1,1,0,0,2,1,0,2,3,1,0,1083282
586,10400000,hi,8.792104,2016-12-23,161,Large,0,0,1,0,2016,12,23,1,1,0,0,0,0,0,4,0,0,NULL,91000000,4400000,NULL,0,2,Drama,2,1,1,5,1,1,0,4,8,2,2,310000000
587,1500000,mr,0.446454,2015-11-12,162,Large,0,0,1,1,2015,11,12,0,1,0,0,0,0,0,0,NULL,NULL,0,NULL,NULL,NULL,0,NULL,Other,0,0,0,0,1,0,0,0,0,0,0,4400000
588,40000000,en,0.75571,2016-12-23,107,Medium,1,0,1,1,2016,12,23,1,4,1,0,0,0,0,17,1,0,1,300228084,114956699,300228084,7,4,Horror,6,6,4,6,2,3,0,1,8,11,10,312242626
589,90000,en,0.837849,1958-10-01,72,Short,1,0,1,1,1958,10,1,1,1,1,0,0,0,0,11,0,0,1,NULL,NULL,NULL,0,1,Horror,2,1,0,2,1,1,0,2,1,1,0,5000000
590,28000000,en,5.017519999999999,1997-12-25,134,Large,1,0,1,0,1997,12,25,1,1,1,0,0,0,0,8,0,0,0,NULL,NULL,NULL,5,1,Drama,2,2,0,1,2,2,0,1,4,5,0,5684789
591,0,en,0.218263,1999-05-12,94,Medium,1,0,1,1,1999,5,12,0,1,1,0,0,0,0,2,0,0,0,NULL,25605015,23875127,0,1,Comedy,0,0,0,0,1,0,0,1,0,0,0,9016377
592,0,ru,0.402368,2003-12-04,0,Short,0,0,1,0,2003,12,4,1,1,0,0,1,0,0,4,0,0,0,NULL,NULL,NULL,0,2,Drama,0,1,1,0,1,0,0,3,0,0,0,234748
593,6000000,en,7.903956,2008-09-07,109,Medium,1,1,1,1,2008,9,7,1,1,1,0,0,0,0,12,0,1,1,158733820,374111707,6754898,2,4,Drama,3,2,10,8,3,2,2,1,10,3,0,44703995
594,3000000,en,11.303239999999999,2013-04-05,108,Medium,1,0,1,1,2013,4,5,0,2,1,1,0,0,0,11,0,1,0,235860116,53898845,NULL,3,5,Drama,2,1,3,4,3,1,0,5,12,3,1,11176469
595,0,en,11.971318,1995-03-31,97,Medium,1,0,1,1,1995,3,31,0,1,1,0,0,0,0,0,0,0,0,26488734,28061343,125212904,0,1,Comedy,0,1,0,0,1,0,0,2,1,1,0,32648673
596,0,fr,1.985348,2013-01-07,88,Short,0,0,1,0,2013,1,7,0,1,0,1,1,0,0,0,0,1,0,NULL,NULL,NULL,0,1,Comedy,0,0,0,0,1,0,0,2,0,1,0,214000
597,8000000,en,10.434018,1982-11-12,120,Large,1,0,1,1,1982,11,12,0,1,1,0,0,0,0,11,0,1,0,70600000,72179579,NULL,0,3,Fantasy,2,1,1,1,1,4,0,1,3,1,0,21028755
598,8000000,en,5.320117,2006-07-26,102,Medium,1,1,1,1,2006,7,26,0,1,1,0,0,0,0,15,0,1,0,260696994,129000000,109449237,0,3,Drama,4,5,7,7,4,4,0,1,16,12,2,100523181
599,13000000,en,5.169999,2006-11-16,110,Medium,1,0,1,1,2006,11,16,0,1,1,0,0,0,0,5,1,0,1,215394738,876688482,141069860,0,4,Drama,3,5,2,13,2,1,2,2,10,3,2,1151330
600,35000000,en,13.542675,2013-02-21,112,Medium,1,0,1,1,2013,2,21,0,2,1,0,0,1,0,2,0,0,0,230685453,250649836,NULL,0,5,Drama,3,1,0,4,1,1,0,2,12,1,0,42930462
601,15000000,en,20.301019,1986-05-16,110,Medium,1,0,1,1,1986,5,16,0,1,1,0,0,0,0,18,0,1,0,35856053,68706993,13000000,1,1,Action,6,4,4,2,2,3,0,3,3,9,2,356830601
602,12000000,en,7.607052,2015-09-11,100,Medium,1,1,1,1,2015,9,11,1,1,1,0,0,0,0,0,NULL,0,1,NULL,75781642,55495563,0,1,Drama,3,2,0,3,1,1,0,1,6,3,1,60273173
603,65000000,en,10.90061,2001-05-11,132,Large,1,0,1,1,2001,5,11,0,1,1,0,0,0,0,11,0,0,1,53478166,27200316,NULL,1,4,Adventure,9,11,16,8,5,5,2,2,14,18,5,117487473
604,16000000,en,12.069966,1999-03-30,97,Medium,1,0,1,1,1999,3,30,0,1,1,1,0,0,0,14,0,1,0,NULL,NULL,NULL,0,3,Drama,3,3,4,4,3,2,0,3,9,6,0,53478166
605,5500000,en,6.3893260000000005,1977-12-21,109,Medium,1,0,1,1,1977,12,21,1,1,1,0,0,0,0,24,0,1,0,39768000,NULL,9600000,1,2,Drama,2,3,0,3,3,2,1,2,3,1,0,26414658
606,100000,en,5.113205000000001,2015-02-08,193,Large,1,0,1,1,2015,2,8,0,1,0,0,0,0,0,5,1,1,0,5200000,2841000,NULL,0,1,Drama,4,3,9,2,19,6,0,4,2,5,1,11000000
607,0,zh,10.475435000000001,2014-12-24,141,Large,0,0,1,0,2014,12,24,1,2,0,0,0,0,0,3,NULL,0,0,NULL,34786960,51723285,3,3,Adventure,0,0,2,0,1,0,0,2,2,0,0,228984
608,0,en,1.373641,2011-04-29,88,Short,1,1,1,1,2011,4,29,0,1,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,2,Doco,0,1,0,0,1,3,0,2,9,1,0,429766
609,700000,en,2.819298,2007-02-08,77,Short,1,0,1,1,2007,2,8,0,1,1,0,0,0,0,3,1,0,0,459359555,NULL,NULL,0,3,Drama,3,1,0,1,2,2,0,1,3,0,0,31576
610,0,en,5.121308999999999,1997-01-01,71,Short,1,0,1,1,1997,1,1,0,0,1,0,0,1,0,3,1,0,0,92823546,NULL,9771658,1,NULL,Fantasy,0,0,0,0,1,0,0,0,0,0,2,273644
611,12000000,en,7.075533999999999,1987-08-14,82,Short,1,0,1,1,1987,8,14,1,1,1,0,0,0,0,5,0,0,0,NULL,14000000,NULL,0,4,Fantasy,3,1,2,0,1,1,0,2,7,1,1,3769990
612,8575000,ko,16.727404999999997,2016-06-01,145,Large,0,0,1,1,2016,6,1,0,1,0,0,0,0,1,9,1,1,0,NULL,NULL,NULL,3,3,Drama,1,0,1,0,1,1,0,3,2,1,0,1983204
613,5000000,en,10.737565,2004-02-09,101,Medium,1,0,1,1,2004,2,9,0,2,1,0,0,0,0,14,0,1,1,346079773,152368585,NULL,1,5,Drama,1,1,0,0,2,1,0,1,3,1,0,8203235
614,17000000,en,5.924226,2004-01-23,95,Medium,1,0,1,1,2004,1,23,0,1,1,0,0,0,0,4,0,1,0,NULL,186883563,207515725,0,1,Comedy,0,0,1,0,1,0,0,1,0,0,0,16980098
615,6000000,en,8.522673,1961-04-27,158,Large,1,0,1,1,1961,4,27,0,2,1,0,0,0,0,6,0,0,0,10400000,2736000,NULL,0,2,Adventure,1,3,2,4,3,5,0,2,12,9,0,28900000
616,0,en,3.9366730000000003,2008-10-17,110,Medium,1,0,1,0,2008,10,17,1,1,1,0,0,0,0,4,0,0,0,599045960,102471,26589000,0,2,Drama,4,1,1,0,6,1,0,1,20,1,0,1107542
617,0,es,0.31843699999999997,2010-10-10,95,Medium,0,0,1,0,2010,10,10,1,1,0,0,0,1,0,0,0,1,0,NULL,NULL,NULL,0,NULL,Drama,0,0,0,0,1,0,0,0,4,0,0,170000
