ID,Budget,OriginLang,Popularity,ReleaseDate,Runtime,CatRuntime,IsEnOriginalLang,HasWebPage,HasPoster,HasTagline,ReleaseYear,ReleaseMonth,ReleaseDay,IsReleasedAfterJuly,NumOfCountriesReleased,IsLangUS,IsLangFR,IsLangRU,IsLangES,IsLangJA,NumOfKeywords,IsActor0Female,IsActor1Female,IsActor2Female,Actor0PrevRevenue,Actor1PrevRevenue,Actor2PrevRevenue,NumOfMoviesByDirector,NumOfMoviesByProducer,Genre,NumOfWorkersArt,NumOfWorkersCamera,NumOfWorkersCrew,NumOfWorkersMkup,NumOfWorkersDirecting,NumOfWorkersEditing,NumOfWorkersLiting,NumOfWorkersWriting,NumOfWorkersProd,NumOfWorkersSound,NumOfWorkersVisualEffects,Revenue
122,150000000,en,12.453452,1999-06-18,88,Short,1,1,1,1,1999,6,18,0,1,1,0,0,0,0,9,0,1,1,505000000,320145693,352194034,0,1,Adventure,1,0,2,0,5,0,0,5,3,4,7,448000000
123,1500000,en,1.9612080000000003,1990-02-09,94,Medium,1,0,1,0,1990,2,9,0,1,1,0,0,0,0,4,0,0,0,190458706,333000000,119500000,2,1,Action,12,13,37,7,2,11,4,3,13,17,0,5585154
124,25000000,en,8.369176,2000-03-20,115,Medium,1,0,1,1,2000,3,20,0,1,1,0,0,0,0,6,0,1,0,30399676,NULL,77745568,0,2,Action,0,1,0,0,1,1,0,2,1,1,0,91036760
125,7500000,en,16.376657,2009-07-17,95,Medium,1,1,1,1,2009,7,17,0,1,1,1,0,0,0,17,0,1,1,53478166,225990978,138259062,0,3,Drama,3,5,2,2,2,2,0,2,8,9,0,60722734
126,40000000,zh,14.622492999999999,2008-07-03,125,Large,0,1,1,1,2008,7,3,0,3,1,0,0,0,1,2,0,1,0,85306374,97837138,961000000,2,5,Drama,0,1,0,0,1,0,0,0,0,0,0,7400000
127,0,en,5.695908,1978-06-02,105,Medium,1,0,1,1,1978,6,2,0,1,1,0,0,0,0,1,0,1,0,NULL,NULL,NULL,0,1,Adventure,0,0,0,0,1,0,0,1,0,0,0,15500000
128,10000000,en,7.886926,2000-12-22,111,Medium,1,0,1,1,2000,12,22,1,1,1,0,0,0,0,4,1,0,0,82150642,34585416,126297830,4,2,Drama,8,3,7,3,2,6,0,2,11,14,3,12008642
129,18000000,en,9.929808999999999,2005-10-14,100,Medium,1,1,1,1,2005,10,14,1,1,1,0,0,0,0,21,0,1,1,NULL,NULL,68696770,0,2,Horror,4,1,0,1,1,1,0,3,9,1,0,46201432
130,2400000,en,5.2306610000000004,1996-10-16,120,Large,1,0,1,1,1996,10,16,1,1,1,0,0,0,0,3,0,0,0,NULL,239606210,26828365,1,2,Drama,0,0,0,0,1,0,0,1,0,0,0,5731103
131,4000000,en,10.130541000000001,2013-07-24,90,Short,1,1,1,1,2013,7,24,0,1,1,0,0,0,0,6,0,NULL,1,226497209,NULL,NULL,0,5,Comedy,0,1,0,0,1,0,0,5,6,0,0,9800000
132,6000000,en,8.278079,2011-01-01,93,Short,1,0,1,1,2011,1,1,0,1,1,0,0,1,0,0,0,1,1,961000000,NULL,357852395,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,5206
133,0,en,1.079975,2000-09-02,97,Medium,1,0,1,0,2000,9,2,1,4,1,0,0,0,0,4,0,0,0,91188905,NULL,NULL,0,1,Doco,0,0,0,0,1,0,0,0,0,0,0,2452566
134,65000000,en,11.73956,2010-11-04,95,Medium,1,1,1,1,2010,11,4,0,1,1,0,0,1,0,8,0,0,1,141591324,459270619,288500217,3,3,Drama,5,4,4,1,3,4,1,6,13,16,0,211780824
135,10000000,en,11.840494999999999,2007-09-06,100,Medium,1,1,1,1,2007,9,6,1,1,1,0,0,0,0,9,0,1,0,NULL,223664608,185260553,0,3,Comedy,0,0,0,0,1,1,0,2,4,0,0,33000000
136,2000000,en,1.372493,2006-06-29,90,Short,1,0,1,1,2006,6,29,0,1,1,0,0,0,0,13,0,0,0,NULL,NULL,NULL,0,4,Adventure,2,1,0,4,2,1,0,1,8,0,0,300000
137,0,en,2.490032,2012-05-25,92,Short,1,1,1,1,2012,5,25,0,1,1,0,0,0,0,6,1,NULL,0,106269971,NULL,709827462,0,NULL,Drama,0,0,0,0,1,0,0,2,0,0,0,120680
138,9000000,en,8.888278,1994-04-29,79,Short,1,0,1,1,1994,4,29,0,1,1,0,0,0,0,7,0,0,0,21706101,43455230,28061343,0,1,Comedy,1,1,1,1,3,1,0,2,4,0,0,4350774
139,0,en,10.245682,2010-02-05,93,Short,1,1,1,1,2010,2,5,0,1,1,0,0,0,0,16,1,0,0,NULL,459359555,10224116,0,2,Thriller,3,4,8,4,2,0,1,1,13,7,2,3065860
140,110000000,en,0.9130959999999999,2003-04-24,133,Large,1,0,1,1,2003,4,24,0,1,1,0,0,0,0,5,0,0,0,218613188,147080413,926287400,0,6,Adventure,4,1,4,1,2,2,0,6,4,2,2,407711549
141,14320000,en,0.5853970000000001,1968-07-18,176,Large,1,0,1,1,1968,7,18,0,1,1,0,0,0,0,3,1,0,0,102272727,20000000,NULL,2,2,Drama,3,1,0,1,1,1,0,1,1,1,0,14000000
142,0,en,7.008512,2003-08-31,101,Medium,1,0,1,1,2003,8,31,1,2,1,0,0,0,0,4,1,0,0,186883563,NULL,82719885,0,3,Drama,3,1,0,1,1,1,0,2,3,1,0,31466789
143,3500000,en,5.353826000000001,2016-01-22,108,Medium,1,1,1,1,2016,1,22,0,1,1,0,0,0,0,6,NULL,1,0,NULL,91636986,176997168,0,1,Drama,0,1,0,0,1,0,0,2,0,0,0,615816
144,18000000,en,6.675032000000001,2008-11-05,98,Medium,1,1,1,1,2008,11,5,0,2,1,0,0,0,0,10,0,1,0,119940815,77920346,158733820,1,1,Drama,0,0,0,0,1,0,0,3,1,0,0,382174
145,4000000,en,6.216637,1967-10-26,108,Medium,1,0,1,1,1967,10,26,1,1,1,0,0,0,0,10,0,0,0,72070731,NULL,20000000,1,1,Horror,3,1,3,3,3,1,0,3,3,2,0,11000000
146,0,en,3.8058110000000003,2016-12-09,88,Short,1,1,1,1,2016,12,9,1,1,1,1,0,0,0,9,0,1,0,662845518,132511035,694713380,0,3,Drama,7,7,2,6,2,7,2,1,7,11,0,9188
147,0,en,10.278957,1988-03-17,90,Short,1,0,1,1,1988,3,17,0,1,1,0,0,0,0,5,0,0,0,55600000,55600000,55600000,1,1,Comedy,0,1,0,0,1,1,0,1,1,1,0,19510371
148,39200000,ko,14.131905999999999,2013-08-01,126,Large,0,1,1,1,2013,8,1,1,4,1,1,0,0,1,24,0,0,0,1519557910,23803308,457363168,0,5,Drama,14,1,1,1,3,2,0,6,32,1,1,86758912
149,0,en,9.322716999999999,1992-04-03,87,Short,1,0,1,1,1992,4,3,0,1,1,0,0,0,0,3,0,1,0,90614445,NULL,NULL,0,2,Comedy,0,1,0,0,1,2,0,2,3,2,0,147214049
150,25000000,en,5.405958,2012-03-28,113,Medium,1,0,1,1,2012,3,28,0,2,1,0,0,0,0,4,1,0,0,459359555,116643346,159773545,1,9,Adventure,6,7,5,7,2,3,1,3,7,7,6,432274
151,0,en,1.178642,1980-12-12,108,Medium,1,0,1,1,1980,12,12,1,1,0,0,0,0,0,10,NULL,0,0,NULL,596349,NULL,0,2,Adventure,3,0,1,1,1,3,0,3,5,1,0,18
152,0,en,1.279443,2016-01-25,100,Medium,1,0,1,0,2016,1,25,0,1,1,0,0,0,0,2,NULL,0,NULL,NULL,NULL,NULL,0,3,Doco,0,2,0,0,1,0,0,0,4,0,0,16905
153,0,en,3.520171,1988-01-01,92,Short,1,0,1,1,1988,1,1,0,1,1,0,0,0,0,2,0,1,0,NULL,5669831,NULL,0,NULL,Fantasy,0,1,0,0,1,1,0,1,2,2,0,241
154,4000000,en,10.200398,2015-01-23,91,Short,1,1,1,1,2015,1,23,0,1,1,0,0,0,0,37,1,0,0,170128460,NULL,83719388,3,4,Thriller,4,5,4,4,3,3,1,1,5,7,0,52425855
155,0,en,2.6204560000000003,1983-01-04,90,Short,1,0,1,1,1983,1,4,0,1,1,0,0,0,0,8,0,0,0,NULL,NULL,245066411,0,1,Action,0,1,0,0,1,1,0,1,5,1,0,5091888
156,20000000,en,8.759774,2002-02-14,72,Short,1,0,1,1,2002,2,14,0,3,1,0,0,0,0,1,1,0,0,NULL,NULL,NULL,0,5,Adventure,0,0,0,0,3,0,0,1,0,0,5,109862682
157,3500000,ru,0.768181,2005-03-05,126,Large,0,0,1,0,2005,3,5,0,1,0,0,1,0,0,0,0,1,0,NULL,NULL,NULL,0,NULL,Action,0,0,0,0,1,0,0,0,0,0,0,8262833
158,0,en,0.56257,1994-01-07,94,Medium,1,0,1,0,1994,1,7,0,1,1,0,0,0,0,7,NULL,0,1,NULL,NULL,NULL,0,1,Adventure,2,0,21,1,1,1,0,5,10,1,0,447784
159,63600000,en,6.047757,2000-10-06,102,Medium,1,0,1,1,2000,10,6,1,1,1,0,0,0,0,4,0,1,1,300400432,62548947,103166989,0,4,Drama,1,1,2,0,2,0,0,2,2,0,0,19412993
160,32000000,en,7.54701,1995-02-09,107,Medium,1,0,1,1,1995,2,9,0,2,1,0,0,0,0,5,1,0,0,352927224,190458706,524668,3,1,Action,0,1,0,0,1,1,0,1,5,1,0,18552460
161,3500000,en,4.456904,2006-02-07,98,Medium,1,0,1,1,2006,2,7,0,1,1,0,0,0,0,2,1,0,0,NULL,285176741,355237933,0,2,Drama,0,0,0,0,1,0,0,1,0,0,0,113783
162,0,en,1.319188,1988-04-22,88,Short,1,0,1,1,1988,4,22,0,1,1,0,0,0,0,8,1,1,0,87987055,NULL,331816,0,2,Comedy,0,0,0,0,1,0,0,2,0,0,0,12277096
163,125000,en,10.850569,2011-09-11,90,Short,1,1,1,1,2011,9,11,1,1,1,0,0,0,0,7,0,1,1,NULL,189712432,108539911,0,1,Drama,1,1,1,0,1,1,0,1,1,1,0,3200000
164,9000000,en,5.997054,1998-09-17,93,Short,1,0,1,1,1998,9,17,1,1,1,1,0,1,0,6,0,1,0,NULL,NULL,250200000,1,1,Drama,0,1,0,0,1,1,0,2,3,1,0,17096053
165,40000000,en,9.825841,2007-04-05,99,Medium,1,1,1,1,2007,4,5,0,1,1,0,0,1,0,7,1,0,0,49111202,NULL,31609243,2,5,Horror,0,1,0,2,1,1,0,5,5,1,1,62771059
166,0,en,0.836108,1989-01-01,90,Short,1,0,1,1,1989,1,1,0,1,1,0,0,0,0,0,1,0,0,36565280,28900000,41382841,1,NULL,Fantasy,0,0,0,0,1,0,0,1,2,0,0,25000
167,0,en,8.802715,1982-06-06,87,Short,1,0,1,1,1982,6,6,0,1,1,0,0,0,0,9,0,0,NULL,NULL,NULL,NULL,0,2,Doco,0,1,0,0,1,2,0,4,2,4,0,1723872
168,19000000,en,10.966014999999999,2005-09-09,122,Large,1,0,1,1,2005,9,9,1,1,1,0,0,0,0,14,1,0,0,264118201,374218673,13835130,0,3,Drama,10,4,8,7,4,3,1,2,11,9,3,144216468
169,5000000,en,6.501176999999999,1975-05-21,113,Medium,1,0,1,0,1975,5,21,0,1,1,0,0,0,0,5,0,0,0,41744718,4750000,60000000,4,4,Comedy,3,2,1,3,3,2,0,2,2,2,0,41833347
170,2000000,en,11.189831,1981-12-24,95,Medium,1,0,1,1,1981,12,24,1,1,1,0,0,0,0,28,0,0,0,NULL,NULL,NULL,0,1,Adventure,1,1,1,1,1,3,0,3,1,1,0,24600832
171,0,en,9.021668,1985-03-28,87,Short,1,0,1,1,1985,3,28,0,1,1,0,0,0,0,8,0,0,0,NULL,NULL,NULL,0,2,Comedy,0,1,0,0,1,1,0,3,1,1,0,55600000
172,0,en,5.524866,1987-10-11,102,Medium,1,0,1,1,1987,10,11,1,1,1,0,0,0,0,4,1,0,0,70600000,NULL,320145693,0,1,Drama,0,0,0,0,1,0,0,2,0,0,0,2585639
173,3500000,en,8.55931,1966-02-23,121,Large,1,0,1,1,1966,2,23,0,1,1,0,0,0,0,2,0,1,1,7600000,NULL,5,0,1,Drama,2,1,2,0,2,1,0,2,2,2,0,12000000
174,11000000,en,8.929393,1991-08-02,98,Medium,1,0,1,1,1991,8,2,1,1,1,0,0,0,0,6,NULL,NULL,1,NULL,NULL,1547397,0,2,Adventure,2,1,0,2,1,1,0,2,4,1,0,2807854
175,12468389,en,6.116093,2011-10-14,97,Medium,1,0,1,0,2011,10,14,1,2,1,0,0,0,0,4,1,0,1,NULL,698491347,22471595,1,9,Comedy,0,0,0,1,1,0,0,1,0,0,0,29007412
176,38000000,en,1.406181,2001-06-22,106,Medium,1,0,1,1,2001,6,22,0,2,1,0,0,0,0,9,0,0,1,103166989,NULL,NULL,0,4,Action,14,16,28,10,3,7,8,6,13,25,11,207283925
177,90000000,en,5.496624,2000-01-14,91,Short,1,0,1,1,2000,1,14,0,2,1,0,0,0,0,6,0,1,0,43848069,171120329,39673162,5,4,Horror,15,2,6,2,4,8,0,1,4,10,7,14828081
178,0,en,0.060645000000000004,1997-03-07,74,Short,1,0,1,0,1997,3,7,0,1,0,0,0,0,0,2,0,0,NULL,NULL,NULL,NULL,0,1,Drama,0,0,0,0,4,0,0,4,7,0,0,532654
179,15000000,en,14.778884,1982-10-22,93,Short,1,0,1,1,1982,10,22,1,1,1,0,0,0,0,25,0,0,0,270000000,20000000,6321392,1,1,Adventure,5,7,13,4,4,1,2,5,8,10,0,125212904
180,32000000,en,11.137888,1989-07-07,133,Large,1,1,1,1,1989,7,7,0,2,1,0,0,1,0,12,0,1,0,191185897,NULL,20256975,3,1,Adventure,4,1,0,1,1,1,0,3,6,2,0,156167015
181,30000000,en,5.844016000000001,2008-09-09,130,Large,1,1,1,1,2008,9,9,1,2,1,0,0,0,0,3,0,0,0,176070171,709709780,358372926,0,5,Drama,1,1,0,0,1,2,0,5,8,1,0,31148328
182,0,en,5.725912,2002-10-24,119,Large,1,0,1,1,2002,10,24,1,2,1,0,0,0,0,7,1,1,1,NULL,NULL,NULL,1,3,Drama,0,1,0,0,1,0,0,1,2,1,0,20957001
183,0,en,10.313689,1991-05-24,104,Medium,1,0,1,1,1991,5,24,0,1,1,0,0,0,0,3,0,1,1,85300000,NULL,37803872,0,2,Comedy,3,1,0,1,1,2,0,1,2,0,0,21830957
184,6000000,ja,9.534232000000001,2010-09-09,141,Large,0,1,1,1,2010,9,9,1,2,0,0,0,0,1,13,0,0,0,162242962,NULL,2725258,1,2,Adventure,1,0,1,0,1,1,0,2,2,1,0,17555141
185,82500000,en,9.796552,2006-06-22,107,Medium,1,0,1,1,2006,6,22,0,1,1,0,0,0,1,16,0,1,0,196482882,300257475,285176741,1,4,Fantasy,0,1,0,1,1,1,0,2,8,1,0,237681299
186,14000000,en,1.36737,1997-02-20,93,Short,1,0,1,0,1997,2,20,0,1,1,0,0,0,0,3,1,0,1,8403433,NULL,NULL,0,1,Drama,0,0,0,0,1,0,0,2,0,0,0,161001698
187,5000000,en,3.172765,2006-10-06,95,Medium,1,0,1,1,2006,10,6,1,1,1,0,0,0,0,6,0,0,0,NULL,NULL,NULL,0,1,Comedy,0,0,0,0,1,1,0,3,1,1,0,3833507
188,259000,en,0.722511,1928-11-24,65,Short,1,0,1,0,1928,11,24,0,1,1,0,0,0,0,2,0,0,0,NULL,NULL,NULL,0,1,Drama,1,1,0,0,1,0,0,2,2,1,0,921000
189,180000000,en,16.088366,2008-06-22,98,Medium,1,1,1,1,2008,6,22,0,1,1,0,0,0,0,1,0,0,0,NULL,461983149,164433867,0,3,Animation,5,2,9,3,2,6,1,4,9,6,5,521311860
190,0,en,12.017861,2014-03-14,111,Medium,1,0,1,1,2014,3,14,0,1,1,0,0,0,0,0,1,0,0,79700000,90508336,NULL,2,2,Drama,0,1,0,0,1,0,0,1,2,1,0,16337881
191,4000000,en,5.263187,1996-03-08,86,Short,1,0,1,1,1996,3,8,0,1,1,0,0,0,0,8,0,1,1,418961,NULL,NULL,0,3,Horror,5,1,0,3,2,3,0,1,6,1,0,16675000
192,40000000,en,7.271503,2012-05-17,110,Medium,1,1,1,1,2012,5,17,0,1,1,0,0,0,0,10,1,1,1,358372926,170128460,148336445,0,4,Drama,1,1,1,2,2,1,0,3,6,2,0,79700000
193,0,en,6.395748,2016-07-01,91,Short,1,0,1,0,2016,7,1,0,1,1,0,0,0,0,11,1,1,1,100000000,28921264,1,0,2,Comedy,5,4,0,12,2,8,0,1,4,7,0,37915971
194,0,en,13.762328,1983-09-07,90,Short,1,0,1,1,1983,9,7,1,1,1,1,0,0,0,13,0,0,0,NULL,NULL,NULL,0,3,Drama,1,1,0,0,1,1,0,1,3,3,0,13168027
195,4500000,en,3.3113919999999997,2009-10-10,97,Medium,1,1,1,0,2009,10,10,1,1,1,0,0,0,0,2,1,0,1,37803872,280000000,876688482,1,1,Drama,0,1,0,1,1,0,0,1,1,0,0,744816
196,0,fa,1.1656790000000001,2008-10-01,96,Medium,0,0,1,1,2008,10,1,1,1,0,0,0,0,0,3,0,0,0,900000,NULL,NULL,1,1,Drama,0,0,0,0,1,0,0,2,0,0,0,115605
197,7000000,en,0.8614729999999999,1988-12-02,87,Short,1,0,1,1,1988,12,2,1,2,1,0,0,1,0,5,0,1,NULL,NULL,NULL,NULL,0,1,Horror,0,1,0,0,1,0,0,1,0,0,0,136203
198,60000000,en,12.915358,2006-04-19,108,Medium,1,0,1,1,2006,4,19,0,1,1,0,0,0,0,2,0,0,1,352927224,243240178,5967038,1,8,Action,4,2,2,2,2,1,0,2,7,3,0,77920346
199,24000000,en,3.6929800000000004,2000-04-07,107,Medium,1,1,1,1,2000,4,7,0,1,1,0,0,0,0,2,0,0,0,161834276,250649836,294456605,0,2,Drama,0,0,0,0,1,0,0,1,8,0,0,12372410
200,12600000,en,11.695036,2014-09-12,106,Medium,1,0,1,0,2014,9,12,1,1,1,0,0,0,0,16,0,1,0,156974557,403170142,157387195,0,2,Drama,7,2,7,5,2,6,2,1,6,9,2,19054534
201,85000000,en,10.254314,2006-12-15,97,Medium,1,0,1,1,2006,12,15,1,2,1,0,0,0,0,17,1,0,0,363889678,103951461,876688482,1,2,Fantasy,4,1,0,1,1,2,1,4,8,1,3,144000000
202,10000000,en,11.509677,1988-09-08,100,Medium,1,0,1,1,1988,9,8,1,2,1,0,0,0,0,18,1,0,NULL,73326666,NULL,NULL,0,3,Drama,2,1,0,0,1,1,0,3,4,1,0,3916303
203,55000000,en,7.7132309999999995,2013-10-30,91,Short,1,0,1,1,2013,10,30,1,1,1,0,0,0,0,5,0,0,1,559852396,195745823,297138014,1,2,Animation,0,0,0,0,1,0,1,5,0,0,6,110000000
204,75000000,en,14.302910999999998,2007-07-25,87,Short,1,1,1,1,2007,7,25,0,1,1,0,0,0,0,20,NULL,1,1,NULL,237681299,NULL,0,2,Animation,1,0,12,0,17,2,0,12,13,3,6,527068851
205,3200000,en,6.1746989999999995,1985-11-15,94,Medium,1,0,1,1,1985,11,15,0,1,1,0,0,0,0,0,0,1,1,NULL,NULL,NULL,0,1,Horror,0,0,0,0,1,0,0,0,0,0,0,10000000
206,2000000,en,5.396271,2015-09-17,97,Medium,1,0,1,1,2015,9,17,1,1,1,0,0,0,0,10,1,0,0,167977596,218340595,242688965,0,5,Drama,5,2,4,9,1,2,1,2,14,6,2,2801508
207,0,en,3.14325,1992-05-08,105,Medium,1,0,1,1,1992,5,8,0,1,1,0,0,0,0,5,0,0,1,183316455,NULL,NULL,0,1,Drama,2,1,0,1,1,1,0,3,7,0,0,1543112
208,15000000,en,7.024227000000001,1995-06-30,92,Short,1,1,1,1,1995,6,30,0,2,1,0,0,0,0,8,1,0,0,NULL,NULL,NULL,0,3,Adventure,3,1,0,2,1,1,0,2,4,1,0,66000000
209,0,en,8.096719,1994-04-22,96,Medium,1,0,1,1,1994,4,22,0,3,1,1,0,0,0,5,0,0,0,17092453,17336370,NULL,1,3,Fantasy,1,1,4,1,1,2,0,2,1,1,0,4352094
210,100000000,en,8.140709,2004-03-05,136,Large,1,0,1,1,2004,3,5,0,2,1,0,0,0,0,3,0,1,0,926287400,NULL,11576431,2,3,Adventure,21,7,27,12,5,3,6,1,14,17,10,108103450
211,22000000,en,7.145784,1997-12-25,105,Medium,1,0,1,1,1997,12,25,1,5,1,1,0,0,0,4,0,1,0,34585416,53898845,NULL,1,2,Horror,2,1,0,1,1,1,0,4,1,1,0,26570463
212,7000000,en,19.726114000000003,1975-06-18,124,Large,1,1,1,1,1975,6,18,0,1,1,0,0,0,0,11,0,0,0,41158757,28350000,NULL,0,2,Adventure,4,1,3,3,5,3,0,3,4,2,0,470654000
213,0,en,2.011108,1993-08-27,95,Medium,1,0,1,1,1993,8,27,1,1,1,0,0,0,0,8,0,1,1,505000000,NULL,NULL,0,1,Action,0,0,0,0,1,0,0,1,0,0,0,3418141
214,6700000,hi,1.312833,2012-06-01,143,Large,0,0,1,0,2012,6,1,0,1,0,0,0,0,0,8,0,1,0,10000000,NULL,9700000,0,1,Action,1,1,1,1,1,1,0,4,4,6,2,31000000
215,20000000,en,13.132126999999999,2012-09-01,105,Medium,1,0,1,1,2012,9,1,1,1,1,0,0,0,0,17,0,1,0,70906973,327803731,351692268,0,2,Drama,0,1,0,1,1,0,0,1,4,1,0,1969193
216,35000000,en,7.321172,2013-02-07,111,Medium,1,1,1,1,2013,2,7,0,1,1,0,0,0,0,0,0,1,0,231411584,105610124,266728738,1,3,Comedy,6,1,2,13,2,1,0,2,8,1,1,173965010
217,35000000,ja,6.493765,2014-08-08,90,Short,0,1,1,1,2014,8,8,1,1,0,0,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,Fantasy,0,0,0,0,2,0,0,2,0,1,0,83061158
218,10000000,en,11.341505,1981-06-25,106,Medium,1,0,1,1,1981,6,25,0,1,1,0,1,0,0,4,0,0,0,39846344,NULL,638641,0,1,Action,0,1,0,0,1,3,0,3,2,1,0,85300000
219,0,sv,2.972928,1980-08-22,107,Medium,0,0,1,0,1980,8,22,1,1,0,0,0,0,0,9,0,0,0,NULL,NULL,NULL,0,3,Comedy,0,1,0,0,2,0,0,2,1,1,0,5010362
220,2600000,en,2.203949,2004-07-09,105,Medium,1,1,1,0,2004,7,9,0,2,1,0,0,0,0,11,0,0,0,NULL,NULL,3832228,0,NULL,Doco,0,1,0,0,1,1,0,2,3,0,0,3166000
221,12000000,zh,7.2161029999999995,2009-04-22,132,Large,0,1,1,0,2009,4,22,0,2,1,0,0,0,1,8,0,1,0,NULL,NULL,NULL,0,5,Drama,1,1,0,0,2,1,0,1,5,1,0,10652498
222,0,en,8.358541,1992-11-13,97,Medium,1,0,1,1,1992,11,13,0,1,1,0,0,0,0,2,1,0,1,NULL,9697739,119500000,0,2,Comedy,0,1,0,0,1,0,0,1,2,1,0,754935
223,5000000,en,1.608163,2010-06-04,98,Medium,1,1,1,1,2010,6,4,0,1,1,0,0,0,0,3,1,0,0,415252786,NULL,125212904,0,NULL,Drama,1,1,0,2,2,1,0,1,6,2,0,31649
224,49000000,en,16.628427,1992-03-20,127,Large,1,1,1,1,1992,3,20,0,2,1,0,0,0,0,33,0,1,0,320145693,261317921,50000000,1,3,Thriller,4,1,3,1,2,1,0,1,5,2,0,352927224
225,0,en,0.410738,2016-05-01,53,Short,1,1,1,0,2016,5,1,0,1,1,0,0,0,0,3,NULL,0,NULL,NULL,NULL,NULL,0,2,Comedy,0,0,0,0,1,0,0,1,0,0,0,500
226,0,en,11.478361,2003-03-22,110,Medium,1,0,1,1,2003,3,22,0,4,1,0,0,0,0,5,0,0,0,117487473,926287400,82150642,0,7,Adventure,3,1,0,1,2,1,0,2,7,2,0,6585516
227,50000000,en,7.668829,2011-02-24,105,Medium,1,1,1,1,2011,2,24,0,1,1,0,0,0,0,10,0,1,0,457363168,102391382,1004558444,1,5,Fantasy,6,5,11,9,2,6,2,2,10,10,7,28931401
228,7500000,en,8.593196,2009-10-29,100,Medium,1,1,1,1,2009,10,29,1,2,1,0,0,0,0,12,1,1,0,214104620,459359555,96889998,0,1,Drama,1,1,0,0,1,1,0,1,1,1,0,26096852
229,6244087,en,11.722424,1969-06-17,145,Large,1,0,1,1,1969,6,17,0,1,1,0,0,1,0,12,0,0,0,41744718,3788000,50100000,1,1,Adventure,1,3,9,2,3,3,1,4,3,5,0,638641
230,14000000,en,1.596058,1995-03-31,139,Large,1,0,1,1,1995,3,31,0,1,1,0,0,0,0,5,0,1,1,153518974,21706101,223664608,1,2,Drama,0,0,0,0,1,0,0,1,2,0,0,2474000
231,110000000,en,7.8250720000000005,2004-06-16,120,Large,1,0,1,1,2004,6,16,0,4,1,1,0,0,0,8,0,0,1,347325802,7897645,3897799,0,7,Adventure,20,8,21,7,5,5,6,5,30,18,10,72178895
232,800000,en,0.941994,1993-10-08,114,Medium,1,0,1,1,1993,10,8,1,1,1,0,0,0,0,1,1,0,0,NULL,NULL,NULL,0,2,Drama,2,1,0,1,2,1,0,1,4,1,0,1001437
233,0,en,3.7413300000000005,2013-10-04,93,Short,1,0,1,0,2013,10,4,1,2,1,0,0,0,0,0,0,1,0,933959197,1025491110,920100000,3,3,Drama,2,2,3,3,1,2,0,1,1,3,0,2225098
234,0,en,0.492745,2009-02-04,101,Medium,1,0,1,0,2009,2,4,0,1,1,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,Doco,0,0,0,0,2,0,0,0,1,0,0,206728
235,30000000,en,21.791110999999997,2016-10-15,140,Large,1,1,1,1,2016,10,15,1,2,1,0,0,1,0,13,0,0,1,173013509,709827462,36606743,1,6,Adventure,12,9,5,16,2,7,4,2,11,9,5,8574339
236,0,en,6.183051,2007-02-09,94,Medium,1,1,1,1,2007,2,9,0,1,1,0,0,1,0,3,0,1,1,NULL,NULL,21621000,0,2,Adventure,2,1,0,2,1,1,0,6,2,1,0,27297451
237,15000000,en,3.4504019999999995,1996-08-16,87,Short,1,0,1,0,1996,8,16,1,1,1,0,0,1,0,6,0,1,1,6,8247943,NULL,0,3,Horror,6,1,1,6,2,1,0,5,3,3,2,5600000
238,0,es,0.619347,1978-09-14,95,Medium,0,0,1,0,1978,9,14,1,1,0,0,0,1,0,7,0,0,0,NULL,NULL,NULL,0,2,Comedy,2,1,0,3,4,1,0,2,3,0,0,1622164
239,22000000,en,11.945397,1990-07-12,127,Large,1,0,1,1,1990,7,12,0,1,1,0,0,0,0,7,0,1,1,213954274,37803872,NULL,1,1,Fantasy,6,4,12,7,2,3,1,1,5,8,12,505000000
240,20000000,en,5.270187,2002-12-13,118,Medium,1,0,1,1,2002,12,13,1,1,1,0,0,0,0,6,0,1,0,9902115,61141030,90383208,1,1,Drama,0,0,0,0,1,0,0,2,5,1,0,57588485
241,0,en,2.592927,1997-10-08,102,Medium,1,0,1,1,1997,10,8,1,1,1,0,0,0,0,7,0,0,1,137298489,NULL,81452156,0,2,Drama,2,1,0,1,1,1,0,1,8,2,0,5790448
242,70000000,en,6.660309,2013-06-13,88,Short,1,1,1,1,2013,6,13,0,2,1,0,0,0,0,0,1,0,0,18663238,333000000,549368315,1,2,Animation,3,0,4,0,3,3,0,3,4,7,2,18662027
243,0,ja,12.653798,2009-08-01,114,Medium,0,1,1,0,2009,8,1,1,1,1,0,0,0,1,6,0,0,1,NULL,NULL,NULL,0,2,Animation,1,0,1,0,1,1,0,1,5,1,1,80768
244,0,en,8.416802,1995-11-02,103,Medium,1,0,1,1,1995,11,2,0,1,1,0,0,1,0,6,1,0,1,116700000,36489888,119500000,0,3,Drama,3,1,1,2,2,1,0,2,4,1,0,17519169
245,0,en,2.7384209999999998,1979-04-26,96,Medium,1,0,1,1,1979,4,26,0,1,1,0,0,0,0,6,0,1,0,NULL,NULL,28460702,0,2,Horror,0,1,0,0,1,2,0,3,5,2,0,43885000
